def(HAVE_OPENSSL),
def(HAVE_READLINE),
!def(HAVE_OPENSSL),
True,
def(VERSION),
def(_WIN32),
!def(_WIN32),
def(DEBUG),
def(USE_PKCS15_INIT),
def(notdef),
!def(USE_PKCS15_INIT),
def(RANDOM_POOL),
def(HAVE_SETUTENT),
!def(VERSION),
def(ATR_SUPPORT),
