def(HAVE_OPENSSL),
def(HAVE_SETUTENT),
!def(HAVE_OPENSSL),
!def(VERSION),
def(notused),
def(ATR_SUPPORT),
def(notdef),
def(VERSION),
def(_WIN32),
def(RANDOM_POOL),
def(HAVE_READLINE),
True,
def(USE_PKCS15_INIT),
def(DEBUG),
!def(USE_PKCS15_INIT),
!def(_WIN32),
