def(HAVE_OPENSSL),
def(HAVE_READLINE),
!def(HAVE_OPENSSL),
!def(USE_PKCS15_INIT),
def(VERSION),
def(DEBUG),
def(RANDOM_POOL),
def(ATR_SUPPORT),
True,
def(USE_PKCS15_INIT),
def(notdef),
!def(VERSION),
def(HAVE_SETUTENT),
