def(HAVE_OPENSSL),
def(notdef),
def(HAVE_SETUTENT),
def(_WIN32),
def(ATR_SUPPORT),
True,
def(USE_PKCS15_INIT),
def(HAVE_READLINE),
def(VERSION),
!def(HAVE_OPENSSL),
!def(USE_PKCS15_INIT),
def(RANDOM_POOL),
!def(_WIN32),
def(DEBUG),
!def(VERSION),
