def(HAVE_OPENSSL),
def(HAVE_READLINE),
def(VERSION),
True,
def(RANDOM_POOL),
!def(VERSION),
!def(USE_PKCS15_INIT),
def(notdef),
def(ATR_SUPPORT),
def(HAVE_SETUTENT),
!def(HAVE_OPENSSL),
def(DEBUG),
def(USE_PKCS15_INIT),
