def(HAVE_OPENSSL),
def(HAVE_READLINE),
def(USE_PKCS15_INIT),
def(RANDOM_POOL),
def(_WIN32),
!def(HAVE_OPENSSL),
def(VERSION),
!def(USE_PKCS15_INIT),
True,
def(ATR_SUPPORT),
!def(VERSION),
def(notused),
def(HAVE_SETUTENT),
def(notdef),
def(DEBUG),
!def(_WIN32),
