def(HAVE_OPENSSL),
!def(_WIN32),
True,
def(RANDOM_POOL),
!def(VERSION),
def(USE_PKCS15_INIT),
def(notused),
def(DEBUG),
!def(HAVE_OPENSSL),
def(HAVE_READLINE),
def(HAVE_SETUTENT),
def(VERSION),
def(notdef),
!def(USE_PKCS15_INIT),
def(ATR_SUPPORT),
def(_WIN32),
