def(HAVE_OPENSSL),
True,
def(HAVE_SETUTENT),
!def(VERSION),
def(DEBUG),
def(RANDOM_POOL),
def(USE_PKCS15_INIT),
!def(USE_PKCS15_INIT),
def(HAVE_READLINE),
def(notdef),
!def(HAVE_OPENSSL),
def(VERSION),
def(ATR_SUPPORT),
