!def(HAVE_OPENSSL),
def(HAVE_OPENSSL),
def(ATR_SUPPORT),
def(USE_PKCS15_INIT),
!def(VERSION),
!def(USE_PKCS15_INIT),
True,
def(RANDOM_POOL),
def(notdef),
def(DEBUG),
def(HAVE_SETUTENT),
def(HAVE_READLINE),
def(VERSION),
