!def(HD44780_SUPPORT),
def(DEBUG),
def(ECMD_SENDER_SUPPORT),
def(UECMD_SUPPORT),
def(HD44780_SUPPORT),
True,
def(DYNDNS_SUPPORT),
def(CLOCK_SUPPORT),
!def(BOOTLOADER_SUPPORT),
def(NAMED_PIN_SUPPORT),
def(YPORT_SUPPORT),
def(DATAFLASH_SUPPORT),
def(TFTP_SUPPORT),
def(MODBUS_SUPPORT),
