!def(HAVE_X86),
def(__linux__),
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
!def(USE_STABLE_LIBGNOMEUI),
True,
def(THUMB_DEBUG),
!def(XShmGetEventBase),
!def(HAVE_GTK_ONLY),
def(HAVE_X86),
