def(__linux__),
def(HAVE_X86),
def(ENABLE_REMEMBER_INFO),
!def(HAVE_X86),
!def(XShmGetEventBase),
!def(USE_STABLE_LIBGNOMEUI),
True,
!def(HAVE_GTK_ONLY),
def(THUMB_DEBUG),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
def(HAVE_XTEST),
