def(__linux__),
def(HAVE_GTK_ONLY),
def(THUMB_DEBUG),
!def(XShmGetEventBase),
!def(HAVE_GTK_ONLY),
!def(USE_STABLE_LIBGNOMEUI),
def(HAVE_X86),
def(HAVE_XTEST),
True,
def(ENABLE_REMEMBER_INFO),
!def(HAVE_X86),
