def(__linux__),
True,
def(ENABLE_REMEMBER_INFO),
!def(XShmGetEventBase),
!def(HAVE_X86),
def(HAVE_X86),
def(HAVE_XTEST),
!def(USE_STABLE_LIBGNOMEUI),
def(THUMB_DEBUG),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
