!def(XShmGetEventBase),
!def(HAVE_XTEST),
True,
def(ENABLE_REMEMBER_INFO),
def(THUMB_DEBUG),
def(HAVE_XTEST),
!def(USE_STABLE_LIBGNOMEUI),
