def(__linux__),
!def(XShmGetEventBase),
def(HAVE_XTEST),
!def(USE_STABLE_LIBGNOMEUI),
!def(HAVE_X86),
True,
def(ENABLE_REMEMBER_INFO),
!def(HAVE_GTK_ONLY),
def(THUMB_DEBUG),
def(HAVE_X86),
