def(__linux__),
def(THUMB_DEBUG),
!def(USE_STABLE_LIBGNOMEUI),
!def(XShmGetEventBase),
!def(HAVE_X86),
def(ENABLE_REMEMBER_INFO),
True,
!def(HAVE_GTK_ONLY),
def(HAVE_X86),
def(HAVE_XTEST),
