def(__linux__),
!def(HAVE_X86),
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
True,
def(HAVE_GTK_ONLY),
!def(XShmGetEventBase),
!def(HAVE_GTK_ONLY),
def(HAVE_X86),
def(THUMB_DEBUG),
!def(USE_STABLE_LIBGNOMEUI),
