!def(USE_STABLE_LIBGNOMEUI),
def(__linux__),
def(ENABLE_REMEMBER_INFO),
!def(HAVE_GTK_ONLY),
def(HAVE_X86),
def(HAVE_XTEST),
def(THUMB_DEBUG),
True,
!def(HAVE_X86),
!def(XShmGetEventBase),
