!def(USE_STABLE_LIBGNOMEUI),
def(__linux__),
def(THUMB_DEBUG),
True,
def(HAVE_X86),
def(HAVE_GTK_ONLY),
!def(HAVE_X86),
!def(HAVE_GTK_ONLY),
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
!def(XShmGetEventBase),
