def(HAVE_HAL_0_2),
!def(HAVE_HAL),
def(__linux__),
def(HAVE_HAL_0_5),
!def(HAVE_GTK_ONLY),
def(ENABLE_REMEMBER_INFO),
def(THUMB_DEBUG),
def(HAVE_X86),
def(HAVE_XTEST),
def(HAVE_GTK_ONLY),
!def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
!def(XShmGetEventBase),
def(DEBUG_ENCODINGS),
True,
def(HAVE_HAL),
