def(__linux__),
def(HAVE_X86),
def(THUMB_DEBUG),
True,
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
!def(USE_STABLE_LIBGNOMEUI),
!def(XShmGetEventBase),
!def(HAVE_GTK_ONLY),
!def(HAVE_X86),
