def(__linux__),
def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
def(THUMB_DEBUG),
True,
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
!def(XShmGetEventBase),
!def(HAVE_X86),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
