def(__linux__),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
True,
!def(XShmGetEventBase),
def(HAVE_X86),
def(THUMB_DEBUG),
!def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
