def(__linux__),
def(HAVE_XTEST),
def(HAVE_X86),
!def(XShmGetEventBase),
!def(USE_STABLE_LIBGNOMEUI),
def(THUMB_DEBUG),
True,
!def(HAVE_X86),
def(ENABLE_REMEMBER_INFO),
(def(USE_STABLE_LIBGLIB)&def(__linux__)),
