def(__linux__),
def(HAVE_X86),
!def(XShmGetEventBase),
!def(USE_STABLE_LIBGNOMEUI),
def(ENABLE_REMEMBER_INFO),
def(HAVE_XTEST),
!def(HAVE_GTK_ONLY),
True,
!def(HAVE_X86),
def(THUMB_DEBUG),
