def(__linux__),
def(HAVE_XTEST),
True,
!def(HAVE_GTK_ONLY),
def(THUMB_DEBUG),
def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
!def(XShmGetEventBase),
!def(HAVE_X86),
def(ENABLE_REMEMBER_INFO),
def(HAVE_GTK_ONLY),
