def(__linux__),
def(THUMB_DEBUG),
def(HAVE_X86),
!def(XShmGetEventBase),
!def(USE_STABLE_LIBGNOMEUI),
True,
def(HAVE_GTK_ONLY),
def(HAVE_XTEST),
def(ENABLE_REMEMBER_INFO),
!def(HAVE_X86),
!def(HAVE_GTK_ONLY),
