def(__linux__),
!def(USE_STABLE_LIBGNOMEUI),
!def(HAVE_X86),
def(HAVE_XTEST),
def(HAVE_GTK_ONLY),
!def(XShmGetEventBase),
True,
def(ENABLE_REMEMBER_INFO),
def(THUMB_DEBUG),
!def(HAVE_GTK_ONLY),
def(HAVE_X86),
