def(__linux__),
def(HAVE_XTEST),
def(THUMB_DEBUG),
!def(XShmGetEventBase),
!def(HAVE_GTK_ONLY),
True,
def(ENABLE_REMEMBER_INFO),
!def(HAVE_X86),
def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
