def(HAVE_XTEST),
!def(HAVE_XTEST),
!def(USE_STABLE_LIBGNOMEUI),
def(ENABLE_REMEMBER_INFO),
!def(XShmGetEventBase),
True,
def(THUMB_DEBUG),
