!def(USE_STABLE_LIBGNOMEUI),
True,
!def(HAVE_XTEST),
def(HAVE_XTEST),
def(THUMB_DEBUG),
def(ENABLE_REMEMBER_INFO),
!def(XShmGetEventBase),
