def(__linux__),
!def(HAVE_GTK_ONLY),
!def(HAVE_X86),
True,
!def(XShmGetEventBase),
def(ENABLE_REMEMBER_INFO),
!def(USE_STABLE_LIBGNOMEUI),
def(HAVE_X86),
def(THUMB_DEBUG),
def(HAVE_XTEST),
