def(__linux__),
def(HAVE_XTEST),
def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
def(HAVE_GTK_ONLY),
True,
!def(HAVE_GTK_ONLY),
def(THUMB_DEBUG),
!def(XShmGetEventBase),
!def(HAVE_X86),
def(ENABLE_REMEMBER_INFO),
