def(__linux__),
def(HAVE_GTK_ONLY),
!def(XShmGetEventBase),
True,
!def(HAVE_GTK_ONLY),
!def(HAVE_X86),
!def(USE_STABLE_LIBGNOMEUI),
def(ENABLE_REMEMBER_INFO),
def(HAVE_X86),
def(HAVE_XTEST),
def(THUMB_DEBUG),
