!def(USE_STABLE_LIBGNOMEUI),
def(__linux__),
def(ENABLE_REMEMBER_INFO),
True,
!def(HAVE_GTK_ONLY),
!def(HAVE_X86),
!def(XShmGetEventBase),
def(HAVE_XTEST),
def(THUMB_DEBUG),
def(HAVE_X86),
