def(HAVE_HAL_0_2),
!def(HAVE_HAL),
!def(XShmGetEventBase),
def(ENABLE_REMEMBER_INFO),
True,
def(__linux__),
def(HAVE_HAL_0_5),
def(THUMB_DEBUG),
!def(HAVE_GTK_ONLY),
!def(HAVE_X86),
def(HAVE_X86),
def(HAVE_HAL),
def(DEBUG_ENCODINGS),
def(HAVE_GTK_ONLY),
def(HAVE_XTEST),
!def(USE_STABLE_LIBGNOMEUI),
